positionId	positionName	companyId	companyFullName	companyShortName	industryField	financeStage	companySize	salary	workYear	education
7672523	python研发工程师	113856	小船出海教育科技（北京）有限公司	作业帮	工具	D轮及以上	2000人以上	20k-40k	3-5年	本科
7502796	python开发工程师	117691780	元气森林（北京）食品科技集团有限公司	元气森林饮料	其他	B轮	500-2000人	10k-15k	1-3年	不限
7406301	后端python_c++策略研发工程师-话题业务	5832	微梦创科网络科技（中国）有限公司	微博	文娱丨内容	上市公司	2000人以上	20k-40k	1-3年	本科
7491896	python开发工程师	349545	发兔的梦想（北京）科技有限公司	发兔的梦想	移动互联网,电商	不需要融资	15-50人	15k-25k	3-5年	本科
7396487	python开发工程师	16831	武汉佰钧成技术有限责任公司	武汉佰钧成技术有限责任公司	移动互联网	不需要融资	2000人以上	18k-19k	3-5年	本科
7209097	python工程师	82837138	北软（广州）科技有限公司	北软数据	软件开发	未融资	少于15人	13k-19k	3-5年	不限
2068310	Python开发工程师	11897	北京趣活科技有限公司	趣活美食送	移动互联网,消费生活	D轮及以上	2000人以上	15k-20k	3-5年	本科
6760395	python	158819	北京华为数字技术有限公司	华为	通讯电子,软件开发	不需要融资	2000人以上	15k-30k	3-5年	本科
5034477	python工程师	179666	杭州飞致云信息科技有限公司	FIT2CLOUD	企业服务	不需要融资	50-150人	20k-30k	3-5年	本科
7680587	Python教研/教学主任	108163	广州英荔教育科技有限公司	英荔教育	企业服务,教育	不需要融资	50-150人	10k-15k	3-5年	本科
7586122	中高级Python开发工程师（驻场开发）(J10820)	120485560	亚联（天津）信息技术有限责任公司北京分公司	亚联信息	金融,软件开发	不需要融资	150-500人	12k-18k	3-5年	本科
4453270	编程讲师（python系统班）	16799	北京猿力未来科技有限公司	猿辅导	移动互联网,教育	D轮及以上	2000人以上	15k-20k	1-3年	本科
6009851	python教研	16799	北京猿力未来科技有限公司	猿辅导	移动互联网,教育	D轮及以上	2000人以上	15k-25k	不限	本科
7324701	Python全栈工程师	100054	北京倍飞视国际视觉艺术交流有限公司	Base FX	文娱丨内容	不需要融资	150-500人	15k-25k	3-5年	本科
6540902	全栈开发工程师（Python方向）	1561	北京旷视科技有限公司	旷视MEGVII	人工智能	D轮及以上	500-2000人	20k-40k	3-5年	本科
7033610	资深软件开发工程师（Go/Python，云方向）	1561	北京旷视科技有限公司	旷视MEGVII	人工智能	D轮及以上	500-2000人	20k-40k	3-5年	本科
7600487	高级python开发工程师	490640	预远科技（上海）有限公司	预远科技	移动互联网,金融	不需要融资	50-150人	22k-33k	5-10年	本科
5510069	高级Python开发工程师	490640	预远科技（上海）有限公司	预远科技	移动互联网,金融	不需要融资	50-150人	22k-33k	5-10年	本科
7450080	python分布式开发	120549781	北京卓朗智鼎科技有限公司	卓朗智鼎	信息安全,软件开发	上市公司	150-500人	15k-20k	3-5年	本科
7655997	Python 全栈工程师	150030	北京瑞友科技股份有限公司	北京瑞友	电商	上市公司	2000人以上	12k-15k	1-3年	本科
5242007	python后台工程师	165649	混沌时代（北京）教育科技有限公司	混沌大学	移动互联网,教育	不需要融资	150-500人	20k-40k	3-5年	本科
6879569	Python高级算法工程师	324017	北京爱选信息科技有限公司	爱选科技	移动互联网,金融	A轮	15-50人	25k-40k	5-10年	硕士
6820716	Python中、高级算法工程师	324017	北京爱选信息科技有限公司	爱选科技	移动互联网,金融	A轮	15-50人	18k-35k	3-5年	本科
6788697	Python助教	6040	北京奥鹏远程教育中心有限公司	慕课网	移动互联网,教育	不需要融资	50-150人	5k-10k	1-3年	大专
4744335	高级Python后端工程师	68190	北京理享家商务信息咨询有限公司	北京理享家	金融	D轮及以上	150-500人	15k-25k	3-5年	本科
3175737	Python高级开发工程师	68190	北京理享家商务信息咨询有限公司	北京理享家	金融	D轮及以上	150-500人	15k-25k	1-3年	本科
7126205	高级Python开发工程师	23682	北京新意互动数字技术有限公司	新意互动	广告营销	上市公司	500-2000人	18k-36k	3-5年	本科
7568211	AItoB-Python/Golang开发工程师	1537	北京搜狗科技发展有限公司	搜狗	工具	上市公司	2000人以上	30k-45k	5-10年	本科
7062628	python后端研发工程师	84814	医渡云（北京）技术有限公司	医渡云（北京）技术有限公司	消费生活,医疗丨健康	B轮	150-500人	20k-35k	5-10年	不限
6480934	openstack研发工程师/架构（Python）	18139	北京京东世纪贸易有限公司	京东集团	电商	上市公司	2000人以上	25k-50k	5-10年	本科
7688256	python开发工程师（微信公众号、小程序方向）	562700	北京中科睿见科技有限公司	中科睿见	医疗丨健康,人工智能	天使轮	15-50人	15k-25k	3-5年	本科
7549153	规则引擎开发工程师（python/go)	436	北京奇虎信息技术有限公司	360	信息安全	上市公司	2000人以上	25k-30k	3-5年	本科
7651098	Python开发工程师 (MJ000095)	22596	北京米可世界科技有限公司	MICO	移动互联网	A轮	150-500人	25k-35k	3-5年	本科
7020869	python爬虫	750454	北京万千道管理咨询有限公司	万千道管理咨询	企业服务	未融资	15-50人	25k-50k	3-5年	本科
7659261	高级python工程师	117436723	美通智投（北京）科技有限公司	美通智投	金融,人工智能	不需要融资	50-150人	25k-50k	3-5年	本科
7567857	Web前端/Python/云平台开发	40970	中国科学院信息工程研究所	中科院信工所	移动互联网	不需要融资	500-2000人	6k-12k	不限	本科
6413833	高级Python开发工程师	410579	建信金融科技有限责任公司	建信金科	金融,软件开发	不需要融资	2000人以上	20k-40k	3-5年	本科
7684009	高级python/golang工程师	120955980	北京私域存储科技有限公司	私域存储	区块链,游戏	不需要融资	15-50人	20k-30k	3-5年	本科
4090850	Python后端开发工程师	1561	北京旷视科技有限公司	旷视MEGVII	人工智能	D轮及以上	500-2000人	25k-50k	3-5年	本科
6846440	Python/ruby/	20615	北京聚微合智信息技术有限公司	聚微	移动互联网,数据服务	不需要融资	50-150人	9k-18k	应届毕业生	本科
6846439	Java/python	20615	北京聚微合智信息技术有限公司	聚微	移动互联网,数据服务	不需要融资	50-150人	8k-16k	应届毕业生	本科
7585834	【校招】Python开发工程师 (MJ001994)	9231	北京启明星辰信息安全技术有限公司	启明星辰	信息安全	上市公司	500-2000人	10k-18k	应届毕业生	本科
7672038	python后端资深研发工程师（语音）	113856	小船出海教育科技（北京）有限公司	作业帮	工具	D轮及以上	2000人以上	22k-44k	1-3年	本科
7309374	少儿编程讲师（Scratch，Python ）	491971	北京编程思维教育科技有限公司	编程思维教育	教育	未融资	15-50人	12k-20k	1-3年	本科
7558256	Python高级开发工程师	410579	建信金融科技有限责任公司	建信金科	金融,软件开发	不需要融资	2000人以上	20k-40k	3-5年	本科
6937657	高级Python工程师	115290	北京乐信圣文科技有限责任公司	乐信圣文	移动互联网	不需要融资	150-500人	20k-30k	3-5年	本科
6843374	Python工程师（Server）	115290	北京乐信圣文科技有限责任公司	乐信圣文	移动互联网	不需要融资	150-500人	15k-30k	1-3年	本科
7287247	Python开发专家-北京(002386)	148909	奇安信科技集团股份有限公司	奇安信集团	信息安全	上市公司	2000人以上	15k-30k	5-10年	本科
7491043	python算法工程师	82894950	北京中保天下科技有限公司	中保天下	金融,数据服务	未融资	15-50人	15k-30k	3-5年	本科
7510462	Python数据工程师	25075	北京华图宏阳教育文化发展股份有限公司	华图教育集团	教育	上市公司	2000人以上	15k-18k	3-5年	本科
7364249	Python后端	752011	光之树（北京）科技有限公司	光之树科技	金融,数据服务	A轮	15-50人	20k-40k	3-5年	本科
7132899	Python研发工程师	146299	北京吧咔科技有限公司	News in palm	移动互联网	C轮	50-150人	15k-30k	1-3年	本科
7489977	python研发工程师	23727	同方知网（北京）技术有限公司	知网	移动互联网,电商	上市公司	2000人以上	10k-15k	1-3年	本科
7661175	devops高级python——基础研发	1970	北京趣拿软件科技有限公司	去哪儿网	旅游	不需要融资	2000人以上	30k-50k	5-10年	本科
7013368	中高级Python开发工程师	23682	北京新意互动数字技术有限公司	新意互动	广告营销	上市公司	500-2000人	15k-25k	不限	本科
6577888	Python开发经理	752906	北京融智国创科技有限公司	融智国创	人工智能,软件开发	未融资	50-150人	20k-25k	5-10年	本科
7462054	python开发工程师（图像工具）TM	158819	北京华为数字技术有限公司	华为	通讯电子,软件开发	不需要融资	2000人以上	10k-20k	不限	本科
7092183	python 高级工程师	3712	京东世纪贸易有限公司	京东	电商	上市公司	2000人以上	25k-50k	3-5年	硕士
7468592	高级python开发工程师	321870	北京汉迪移动互联网科技股份有限公司	iHandy	移动互联网	不需要融资	150-500人	20k-40k	3-5年	本科
7330460	python研发工程师	21643	北京融七牛信息技术有限公司	融360	金融	上市公司	500-2000人	12k-20k	1-3年	本科
7613504	测试工程师（会python)	364901	北京尔湾科技有限公司	尔湾科技	移动互联网,教育	D轮及以上	500-2000人	15k-30k	5-10年	本科
3050702	python(odoo开发工程师)	133146	北京人和易行科技有限公司	北京人和集团	消费生活,移动互联网	A轮	500-2000人	15k-30k	3-5年	大专
7557865	后端开发工程师（python）	38665	中国移动通信有限公司研究院	移动研究院	移动互联网,数据服务	不需要融资	500-2000人	15k-30k	5-10年	本科
4870150	Python高级讲师	127160	北京优思安科技有限公司	积云教育	教育	A轮	150-500人	15k-30k	3-5年	本科
7138239	python实训项目经理	127160	北京优思安科技有限公司	积云教育	教育	A轮	150-500人	15k-30k	5-10年	大专
7677728	python后端开发工程师	27693	北京实现与爱科技有限公司	实现	移动互联网,社交	天使轮	少于15人	7k-10k	不限	本科
7062360	Python课程研究员(J12249)	22462	北京传智播客教育科技有限公司	传智播客	教育	C轮	500-2000人	25k-50k	3-5年	本科
6891738	Python开发校招	82867337	北京深尚科技有限公司	深尚科技	企业服务,人工智能	天使轮	15-50人	10k-16k	应届毕业生	本科
7316151	python研发工程师	145586	北京数制科技有限公司	数制科技	移动互联网,数据服务	A轮	50-150人	15k-25k	1-3年	本科
6168433	python爬虫工程师	176185	北京多彩互动广告有限公司	多彩互动	广告营销,移动互联网	未融资	500-2000人	12k-20k	1-3年	本科
6096288	算法工程师（Python）	13171	秒针信息技术有限公司	明略科技集团	数据服务,广告营销	D轮及以上	2000人以上	25k-40k	3-5年	本科
7604056	Python开发实习生	956	北京金山云网络技术有限公司	金山云	移动互联网,数据服务	D轮及以上	2000人以上	5k-6k	应届毕业生	本科
6921063	Java/Python后端	146299	北京吧咔科技有限公司	News in palm	移动互联网	C轮	50-150人	10k-20k	应届毕业生	本科
7345421	python后端工程师	320342	北京希子教育科技有限公司	希子教育	移动互联网,教育	A轮	150-500人	18k-25k	1-3年	本科
7281694	高级python开发工程师	728551	北京地海森波网络技术有限责任公司	地海森波网络技术	企业服务	A轮	15-50人	10k-20k	3-5年	本科
7419328	python开发实习生	348180	北京小红花科技有限公司	PricingBLock	移动互联网	天使轮	少于15人	3k-6k	不限	硕士
7305798	后端开发工程师（python）	120393902	北京权玉商贸有限公司	权玉商贸	人工智能,软件开发	不需要融资	150-500人	18k-35k	不限	本科
7507438	python讲师（中高级）	127160	北京优思安科技有限公司	积云教育	教育	A轮	150-500人	15k-20k	3-5年	大专
7146936	高级后端开发工程师（Python）0419	45131	中国电信股份有限公司云计算分公司	中国电信云计算公司	数据服务	上市公司	500-2000人	18k-35k	5-10年	本科
7146930	高级后端开发工程师（Python）0419	45131	中国电信股份有限公司云计算分公司	中国电信云计算公司	数据服务	上市公司	500-2000人	18k-35k	5-10年	本科
7331593	高级Python工程师	115290	北京乐信圣文科技有限责任公司	乐信圣文	移动互联网	不需要融资	150-500人	20k-30k	3-5年	本科
6720124	Python全栈工程师	76799	因诺（上海）资产管理有限公司	因诺	金融	不需要融资	15-50人	15k-30k	1-3年	硕士
7070580	后端工程师golang/PHP/python	497704	江苏新梯度物联科技有限公司	新梯度物联	移动互联网,电商	未融资	50-150人	30k-60k	3-5年	本科
7206691	中高级Python开发工程师	9231	北京启明星辰信息安全技术有限公司	启明星辰	信息安全	上市公司	500-2000人	15k-25k	3-5年	不限
7670217	python开发实习生	39975	北京蓝色星际科技股份有限公司	蓝色星际	移动互联网,硬件	上市公司	500-2000人	7k-10k	应届毕业生	本科
7650212	python爬虫工程师	765781	北京盈科千信科技有限公司	盈科千信	数据服务,软件开发	不需要融资	50-150人	9k-10k	1-3年	大专
7592974	高级python工程师	120851239	朴融（北京）信息技术有限公司	朴融信息	教育	上市公司	2000人以上	25k-40k	5-10年	本科
6959123	Python开发工程师 (MJ000092)	185833	北京厨芯科技有限公司	厨芯科技	移动互联网,消费生活	A轮	150-500人	14k-28k	不限	本科
7102965	python研发工程师	212453	北京迅达云成科技有限公司	一家有技术，有追求的公司	软件开发,数据服务	B轮	50-150人	10k-20k	3-5年	本科
7261201	少儿编程讲师（python教研）	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	9k-13k	应届毕业生	本科
7054901	少儿编程讲师（python\java\web）	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	8k-13k	应届毕业生	本科
7450504	python高级开发工程师	721702	北京源堡科技有限公司	源堡科技	硬件	未融资	500-2000人	20k-40k	5-10年	本科
6986693	中级Python工程师	528191	上海橡衫技术服务中心	上海橡衫	企业服务	不需要融资	50-150人	16k-23k	3-5年	本科
7345359	Python全栈开发工程师	120451011	北京千尧新能源科技开发有限公司	千尧科技	数据服务、物联网	不需要融资	15-50人	15k-25k	3-5年	本科
6861257	Python高级开发工程师	393961	中铁信弘远（北京）软件科技有限责任公司	中铁信弘远	信息安全,数据服务	不需要融资	150-500人	13k-25k	3-5年	本科
7075897	运维开发工程师（python）	84500610	北京阿法兔科技有限公司	阿法兔	数据服务,软件开发	未融资	15-50人	8k-15k	1-3年	本科
7181900	Python/Linux c开发实习生	57686	赛尔新技术（北京）有限公司	赛尔新技术	移动互联网,数据服务	不需要融资	50-150人	2k-3k	应届毕业生	本科
6906127	c++/java/Python/go	82761072	上海星暖文化传媒有限公司	星暖文化传媒	文娱丨内容	未融资	15-50人	30k-60k	5-10年	本科
7051602	Python开发实习生	306695	北京饕餮互动信息科技有限公司	饕餮互动（鲜榨口语APP）	移动互联网,教育	天使轮	15-50人	3k-4k	应届毕业生	本科
6323889	Python 开发工程师	235469	爱因互动科技发展（北京）有限公司	爱因互动	其他	A轮	15-50人	15k-30k	3-5年	本科
7343853	Python实习工程师	248083	网智天元科技集团股份有限公司	网智天元科技集团	移动互联网,金融	上市公司	150-500人	4k-8k	不限	本科
7503288	Python研发工程师	148909	奇安信科技集团股份有限公司	奇安信集团	信息安全	上市公司	2000人以上	16k-25k	1-3年	本科
4241788	高级Python工程师	332269	北京聚齐众兴网络科技有限公司	北京聚齐	数据服务,广告营销	A轮	15-50人	15k-20k	5-10年	本科
6775643	高级python后端开发工程师	45131	中国电信股份有限公司云计算分公司	中国电信云计算公司	数据服务	上市公司	500-2000人	25k-50k	不限	本科
7176920	阿里云智能事业群-Java/Python/Go研发	153849	支付宝（杭州）信息技术有限公司	蚂蚁集团	金融,移动互联网	B轮	2000人以上	30k-50k	5-10年	本科
6846450	Python/ruby	140104	北京石云科技有限公司	石云科技	企业服务,金融	不需要融资	50-150人	9k-18k	应届毕业生	本科
7050399	资深python爬虫工程师	27735	北京亿欧网盟科技有限公司	亿欧	移动互联网,企业服务	B轮	150-500人	20k-35k	5-10年	本科
4210691	高级python开发工程师	165649	混沌时代（北京）教育科技有限公司	混沌大学	移动互联网,教育	不需要融资	150-500人	20k-40k	3-5年	本科
7634775	python游戏服务端开发	124666	北京牧游科技有限公司	牧游科技	游戏	不需要融资	50-150人	15k-30k	3-5年	本科
7581077	python搜索开发工程师	120835064	盈信世嘉网络技术有限公司	盈信世嘉	旅游,软件开发	不需要融资	50-150人	10k-15k	3-5年	本科
7276014	高级python开发工程师	33767	北京科迈网通讯技术有限公司	科迈	硬件,数据服务	未融资	150-500人	16k-18k	5-10年	本科
3758028	大数据Python开发工程师（全职/实习）	123560	北京清数科技有限公司	清数D-LAB	企业服务,数据服务	A轮	15-50人	10k-20k	不限	本科
7556652	Python后台开发 - 应届生	562700	北京中科睿见科技有限公司	中科睿见	医疗丨健康,人工智能	天使轮	15-50人	4k-6k	应届毕业生	硕士
7569883	Senior Python developer	34276	北京艾提科信网络技术有限公司上海分公司	艾提科信（ITR）	电商,金融	未融资	150-500人	15k-25k	5-10年	本科
6423346	python爬虫工程师	44547	北京击壤科技有限公司	击壤科技	数据服务	A轮	50-150人	15k-25k	3-5年	不限
6423308	python爬虫高级工程师	44547	北京击壤科技有限公司	击壤科技	数据服务	A轮	50-150人	20k-25k	3-5年	大专
6456750	python实习生	105500	数聚变(北京)科技有限公司	数聚变	数据服务,消费生活	A轮	15-50人	3k-6k	应届毕业生	本科
6988655	高级Python开发工程师	721702	北京源堡科技有限公司	源堡科技	硬件	未融资	500-2000人	15k-30k	3-5年	本科
6435030	Python算法实习生	158233	北京晓数聚传媒科技有限公司	晓数聚	企业服务,数据服务	未融资	15-50人	3k-6k	应届毕业生	本科
7454271	python后端	120640510	北京淘幂科技有限公司	魔镜市场情报	数据服务、企业服务	未融资	15-50人	11k-22k	不限	本科
5823072	python研发工程师	490	永杨安风（北京）科技有限公司	LBE 科技	移动互联网	B轮	50-150人	12k-24k	1-3年	本科
7185492	C++ &amp; Python开发工程师	431008	大连可之科技有限公司	可之科技	数据服务,人工智能	未融资	15-50人	15k-25k	5-10年	本科
2869884	Python 数据分析师	81776	北京格上理财顾问有限公司	格上理财	金融	未融资	150-500人	15k-25k	1-3年	本科
7006226	python后端	81107	北京一人一亩田网络科技有限公司	一亩田	移动互联网,电商	C轮	500-2000人	15k-30k	3-5年	本科
7116592	python实习生	732866	北京蓝色光标数据科技股份有限公司	蓝色光标	广告营销	D轮及以上	500-2000人	2k-4k	应届毕业生	硕士
4681449	python讲师	398438	北京龙腾育才科技有限公司	龙腾育才	教育	未融资	15-50人	10k-15k	5-10年	不限
7026202	python高端开发工程师	204741	北京赢家积财科技有限公司	北京赢家积财	金融,移动互联网	不需要融资	15-50人	18k-25k	3-5年	本科
5985627	python后端	328939	北京熵减科技有限公司	脱水	移动互联网,教育	天使轮	少于15人	20k-25k	3-5年	本科
6791320	软件工程师（Python/PHP/Java）	111175	智线云科技（北京）有限公司	ZingFront智线	移动互联网,数据服务	A轮	50-150人	11k-20k	1-3年	本科
7586509	python少儿编程讲师（带薪培训+晋升完善）Y	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	10k-15k	不限	本科
7421176	python教研讲师-人工智能	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	22k-28k	3-5年	本科
7407606	python实训讲师	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	15k-20k	3-5年	本科
7369089	少儿编程讲师-web/java/python	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	8k-13k	不限	本科
7368189	少儿编程讲师-python/java/web	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	8k-13k	不限	本科
6933216	python助理讲师	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	8k-12k	不限	本科
7519892	python人工智能讲师	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	20k-30k	3-5年	本科
7400832	Python讲师	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	13k-18k	1-3年	本科
7650248	少儿编程讲师—scratch/python/java/web前端（上市）fr	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	8k-15k	不限	本科
7648231	少儿编程讲师Python/ Java/ Web前端/scratch（上市公司）	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	8k-15k	不限	本科
5379934	技术总监（Python）	463774	北京云杉智达科技有限公司	云杉智达科技	移动互联网,企业服务	不需要融资	15-50人	20k-40k	3-5年	本科
5261073	Python后端开发	463774	北京云杉智达科技有限公司	云杉智达科技	移动互联网,企业服务	不需要融资	15-50人	10k-15k	1-3年	本科
7505140	分布式研发工程师（Python）	206460	威讯柏睿数据科技（北京）有限公司	柏睿数据	数据服务,信息安全	B轮	50-150人	18k-30k	3-5年	本科
7472568	少儿编程讲师-python	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	7k-10k	应届毕业生	本科
7472574	少儿编程讲师-java//web/python	102212	达内时代科技集团有限公司	达内集团	移动互联网,教育	上市公司	2000人以上	7k-10k	应届毕业生	本科
7361787	Python实习生	145597	云势天下（北京）软件有限公司	云势软件	企业服务	B轮	150-500人	3k-4k	应届毕业生	本科
7441121	Python研发工程师（安全）	35630	北京升鑫网络科技有限公司	青藤云安全	数据服务	B轮	150-500人	10k-20k	1-3年	本科
6593274	python工程师	8414	北京一点网聚信息技术有限公司	一点资讯	文娱丨内容	D轮及以上	500-2000人	15k-30k	应届毕业生	本科
6551599	Python/Go研发工程师	3038	北京国双科技有限公司	Gridsum 国双	数据服务,企业服务	上市公司	500-2000人	10k-15k	应届毕业生	本科
7300234	搜索开发工程师（c++\python）	5832	微梦创科网络科技（中国）有限公司	微博	文娱丨内容	上市公司	2000人以上	20k-40k	1-3年	不限
4313110	python后台工程师	165649	混沌时代（北京）教育科技有限公司	混沌大学	移动互联网,教育	不需要融资	150-500人	15k-25k	1-3年	本科
7359418	Python高级开发工程师	410579	建信金融科技有限责任公司	建信金科	金融,软件开发	不需要融资	2000人以上	25k-45k	3-5年	不限
7146920	高级后端开发工程师（Python）0419	45131	中国电信股份有限公司云计算分公司	中国电信云计算公司	数据服务	上市公司	500-2000人	18k-35k	5-10年	本科
2523325	Java/Python	140104	北京石云科技有限公司	石云科技	企业服务,金融	不需要融资	50-150人	9k-18k	应届毕业生	本科
6386038	python开发工程师（2020届校招）	76799	因诺（上海）资产管理有限公司	因诺	金融	不需要融资	15-50人	12k-24k	应届毕业生	硕士
6402943	python爬虫	44547	北京击壤科技有限公司	击壤科技	数据服务	A轮	50-150人	20k-25k	3-5年	本科
